param,rt_0,rt_1,midpoint,k,n_t,t_I,N,S0,I0
3646,1.3000000000000005,2.6000000000000014,161,0.6,365,4,100000,99900,100
22641,1.3000000000000005,4.200000000000003,142,0.2,365,4,100000,99900,100
58315,1.4000000000000004,4.800000000000003,148,0.8,365,4,100000,99900,100
87164,1.6000000000000003,4.3000000000000025,113,0.6,365,4,100000,99900,100
31133,1.3000000000000005,4.900000000000004,180,0.3,365,4,100000,99900,100
67958,1.5000000000000004,3.9000000000000026,109,0.2,365,4,100000,99900,100
9638,1.3000000000000005,3.100000000000002,151,0.7000000000000001,365,4,100000,99900,100
38785,1.4000000000000004,3.300000000000002,115,0.4,365,4,100000,99900,100
62655,1.5000000000000004,3.400000000000002,124,0.4,365,4,100000,99900,100
50696,1.4000000000000004,4.200000000000003,154,0.1,365,4,100000,99900,100
34112,1.4000000000000004,2.9000000000000017,113,0.4,365,4,100000,99900,100
13450,1.3000000000000005,3.400000000000002,178,0.1,365,4,100000,99900,100
37651,1.4000000000000004,3.200000000000002,129,0.2,365,4,100000,99900,100
13270,1.3000000000000005,3.400000000000002,155,0.5,365,4,100000,99900,100
36488,1.4000000000000004,3.100000000000002,133,0.2,365,4,100000,99900,100
20509,1.3000000000000005,4.000000000000003,169,0.7000000000000001,365,4,100000,99900,100
13014,1.3000000000000005,3.400000000000002,123,0.5,365,4,100000,99900,100
45457,1.4000000000000004,3.8000000000000025,142,0.5,365,4,100000,99900,100
44048,1.4000000000000004,3.7000000000000015,127,0.7000000000000001,365,4,100000,99900,100
38880,1.4000000000000004,3.300000000000002,127,0.3,365,4,100000,99900,100
73165,1.5000000000000004,4.3000000000000025,124,0.1,365,4,100000,99900,100
88109,1.6000000000000003,4.400000000000003,98,0.1,365,4,100000,99900,100
17813,1.3000000000000005,3.8000000000000025,128,0.6,365,4,100000,99900,100
25041,1.3000000000000005,4.400000000000003,148,0.5,365,4,100000,99900,100
59196,1.4000000000000004,4.900000000000004,100,0.3,365,4,100000,99900,100
46821,1.4000000000000004,3.9000000000000026,151,0.7000000000000001,365,4,100000,99900,100
3696,1.3000000000000005,2.6000000000000014,167,0.8,365,4,100000,99900,100
71552,1.5000000000000004,4.200000000000003,87,0.2,365,4,100000,99900,100
7430,1.3000000000000005,2.9000000000000017,177,0.7000000000000001,365,4,100000,99900,100
13021,1.3000000000000005,3.400000000000002,124,0.4,365,4,100000,99900,100
74223,1.5000000000000004,4.400000000000003,88,0.2,365,4,100000,99900,100
13224,1.3000000000000005,3.400000000000002,149,0.7000000000000001,365,4,100000,99900,100
2390,1.3000000000000005,2.5000000000000013,154,0.3,365,4,100000,99900,100
32034,1.3000000000000005,5.000000000000004,147,0.4,365,4,100000,99900,100
68996,1.5000000000000004,4.000000000000003,85,0.4,365,4,100000,99900,100
10616,1.3000000000000005,3.200000000000002,123,0.8,365,4,100000,99900,100
59234,1.4000000000000004,4.900000000000004,105,0.1,365,4,100000,99900,100
30877,1.3000000000000005,4.900000000000004,148,0.3,365,4,100000,99900,100
73345,1.5000000000000004,4.3000000000000025,146,0.5,365,4,100000,99900,100
13018,1.3000000000000005,3.400000000000002,124,0.1,365,4,100000,99900,100
23874,1.3000000000000005,4.3000000000000025,149,0.4,365,4,100000,99900,100
19373,1.3000000000000005,3.9000000000000026,175,0.7000000000000001,365,4,100000,99900,100
82772,1.5000000000000004,5.000000000000004,148,0.2,365,4,100000,99900,100
8506,1.3000000000000005,3.0000000000000018,161,0.3,365,4,100000,99900,100
83636,1.6000000000000003,3.7000000000000015,76,0.5,365,4,100000,99900,100
58195,1.4000000000000004,4.800000000000003,133,0.8,365,4,100000,99900,100
79571,1.5000000000000004,4.800000000000003,83,0.3,365,4,100000,99900,100
13479,1.3000000000000005,3.400000000000002,181,0.6,365,4,100000,99900,100
86964,1.6000000000000003,4.3000000000000025,87,0.7000000000000001,365,4,100000,99900,100
44087,1.4000000000000004,3.7000000000000015,132,0.6,365,4,100000,99900,100
19066,1.3000000000000005,3.9000000000000026,137,0.4,365,4,100000,99900,100
75793,1.5000000000000004,4.500000000000004,115,0.8,365,4,100000,99900,100
65464,1.5000000000000004,3.7000000000000015,87,0.4,365,4,100000,99900,100
95373,1.6000000000000003,5.000000000000004,115,0.3,365,4,100000,99900,100
86050,1.6000000000000003,4.200000000000003,103,0.4,365,4,100000,99900,100
55317,1.4000000000000004,4.600000000000003,92,0.4,365,4,100000,99900,100
9244,1.3000000000000005,3.100000000000002,102,0.3,365,4,100000,99900,100
62620,1.5000000000000004,3.400000000000002,119,0.3,365,4,100000,99900,100
22506,1.3000000000000005,4.200000000000003,125,0.3,365,4,100000,99900,100
25875,1.3000000000000005,4.500000000000004,105,0.5,365,4,100000,99900,100
41375,1.4000000000000004,3.500000000000002,117,0.1,365,4,100000,99900,100
51555,1.4000000000000004,4.3000000000000025,101,0.2,365,4,100000,99900,100
14146,1.3000000000000005,3.500000000000002,115,0.7000000000000001,365,4,100000,99900,100
10692,1.3000000000000005,3.200000000000002,133,0.4,365,4,100000,99900,100
76042,1.5000000000000004,4.500000000000004,147,0.1,365,4,100000,99900,100
20503,1.3000000000000005,4.000000000000003,169,0.1,365,4,100000,99900,100
95239,1.6000000000000003,5.000000000000004,98,0.5,365,4,100000,99900,100
42888,1.4000000000000004,3.6000000000000023,144,0.1,365,4,100000,99900,100
96461,1.7000000000000006,4.600000000000003,69,0.7000000000000001,365,4,100000,99900,100
81098,1.5000000000000004,4.900000000000004,106,0.4,365,4,100000,99900,100
4521,1.3000000000000005,2.700000000000001,118,0.2,365,4,100000,99900,100
90350,1.6000000000000003,4.600000000000003,97,0.1,365,4,100000,99900,100
27429,1.3000000000000005,4.600000000000003,154,0.4,365,4,100000,99900,100
75939,1.5000000000000004,4.500000000000004,134,0.2,365,4,100000,99900,100
22402,1.3000000000000005,4.200000000000003,112,0.1,365,4,100000,99900,100
21667,1.3000000000000005,4.100000000000003,167,0.2,365,4,100000,99900,100
26098,1.3000000000000005,4.500000000000004,134,0.2,365,4,100000,99900,100
35549,1.4000000000000004,3.0000000000000018,158,0.1,365,4,100000,99900,100
1304,1.3000000000000005,2.400000000000001,159,0.8,365,4,100000,99900,100
43948,1.4000000000000004,3.7000000000000015,115,0.3,365,4,100000,99900,100
78813,1.5000000000000004,4.700000000000003,157,0.1,365,4,100000,99900,100
41447,1.4000000000000004,3.500000000000002,126,0.1,365,4,100000,99900,100
55420,1.4000000000000004,4.600000000000003,105,0.4,365,4,100000,99900,100
35335,1.4000000000000004,3.0000000000000018,131,0.3,365,4,100000,99900,100
31861,1.3000000000000005,5.000000000000004,125,0.6,365,4,100000,99900,100
44115,1.4000000000000004,3.7000000000000015,136,0.2,365,4,100000,99900,100
55372,1.4000000000000004,4.600000000000003,99,0.4,365,4,100000,99900,100
55340,1.4000000000000004,4.600000000000003,95,0.4,365,4,100000,99900,100
29984,1.3000000000000005,4.800000000000003,182,0.4,365,4,100000,99900,100
65665,1.5000000000000004,3.7000000000000015,114,0.1,365,4,100000,99900,100
43823,1.4000000000000004,3.7000000000000015,99,0.6,365,4,100000,99900,100
94003,1.6000000000000003,4.900000000000004,101,0.8,365,4,100000,99900,100
18244,1.3000000000000005,3.8000000000000025,182,0.5,365,4,100000,99900,100
3376,1.3000000000000005,2.6000000000000014,127,0.8,365,4,100000,99900,100
15786,1.3000000000000005,3.6000000000000023,172,0.1,365,4,100000,99900,100
21416,1.3000000000000005,4.100000000000003,135,0.7000000000000001,365,4,100000,99900,100
15455,1.3000000000000005,3.6000000000000023,130,0.6,365,4,100000,99900,100
42556,1.4000000000000004,3.6000000000000023,102,0.5,365,4,100000,99900,100
47902,1.4000000000000004,4.000000000000003,125,0.7000000000000001,365,4,100000,99900,100
65526,1.5000000000000004,3.7000000000000015,96,0.3,365,4,100000,99900,100
63691,1.5000000000000004,3.500000000000002,135,0.2,365,4,100000,99900,100
36651,1.4000000000000004,3.100000000000002,153,0.5,365,4,100000,99900,100
27399,1.3000000000000005,4.600000000000003,150,0.6,365,4,100000,99900,100
51492,1.4000000000000004,4.3000000000000025,93,0.3,365,4,100000,99900,100
34440,1.4000000000000004,2.9000000000000017,154,0.7000000000000001,365,4,100000,99900,100
1012,1.3000000000000005,2.400000000000001,122,0.7000000000000001,365,4,100000,99900,100
82676,1.5000000000000004,5.000000000000004,136,0.2,365,4,100000,99900,100
34143,1.4000000000000004,2.9000000000000017,117,0.3,365,4,100000,99900,100
7262,1.3000000000000005,2.9000000000000017,156,0.7000000000000001,365,4,100000,99900,100
27587,1.3000000000000005,4.600000000000003,174,0.2,365,4,100000,99900,100
3307,1.3000000000000005,2.6000000000000014,119,0.3,365,4,100000,99900,100
33464,1.4000000000000004,2.8000000000000016,135,0.5,365,4,100000,99900,100
28249,1.3000000000000005,4.700000000000003,111,0.1,365,4,100000,99900,100
26273,1.3000000000000005,4.500000000000004,156,0.1,365,4,100000,99900,100
51926,1.4000000000000004,4.3000000000000025,147,0.5,365,4,100000,99900,100
2347,1.3000000000000005,2.5000000000000013,148,0.8,365,4,100000,99900,100
97530,1.7000000000000006,4.800000000000003,98,0.2,365,4,100000,99900,100
17967,1.3000000000000005,3.8000000000000025,147,0.8,365,4,100000,99900,100
10595,1.3000000000000005,3.200000000000002,121,0.3,365,4,100000,99900,100
87956,1.6000000000000003,4.400000000000003,76,0.7000000000000001,365,4,100000,99900,100
4357,1.3000000000000005,2.700000000000001,96,0.7000000000000001,365,4,100000,99900,100
53295,1.4000000000000004,4.400000000000003,158,0.6,365,4,100000,99900,100
15299,1.3000000000000005,3.6000000000000023,110,0.8,365,4,100000,99900,100
90363,1.6000000000000003,4.600000000000003,98,0.6,365,4,100000,99900,100
2429,1.3000000000000005,2.5000000000000013,159,0.2,365,4,100000,99900,100
67781,1.5000000000000004,3.9000000000000026,86,0.4,365,4,100000,99900,100
65403,1.5000000000000004,3.7000000000000015,78,0.6,365,4,100000,99900,100
29462,1.3000000000000005,4.800000000000003,117,0.1,365,4,100000,99900,100
99495,1.7000000000000006,5.000000000000004,111,0.1,365,4,100000,99900,100
70570,1.5000000000000004,4.100000000000003,125,0.5,365,4,100000,99900,100
41545,1.4000000000000004,3.500000000000002,138,0.3,365,4,100000,99900,100
6963,1.3000000000000005,2.9000000000000017,119,0.4,365,4,100000,99900,100
5911,1.3000000000000005,2.8000000000000016,139,0.7000000000000001,365,4,100000,99900,100
58145,1.4000000000000004,4.800000000000003,127,0.6,365,4,100000,99900,100
10649,1.3000000000000005,3.200000000000002,128,0.1,365,4,100000,99900,100
26061,1.3000000000000005,4.500000000000004,129,0.5,365,4,100000,99900,100
45149,1.4000000000000004,3.8000000000000025,104,0.1,365,4,100000,99900,100
2289,1.3000000000000005,2.5000000000000013,141,0.6,365,4,100000,99900,100
62401,1.5000000000000004,3.400000000000002,89,0.3,365,4,100000,99900,100
78583,1.5000000000000004,4.700000000000003,128,0.3,365,4,100000,99900,100
15867,1.3000000000000005,3.6000000000000023,182,0.2,365,4,100000,99900,100
61836,1.5000000000000004,3.300000000000002,79,0.8,365,4,100000,99900,100
94112,1.6000000000000003,4.900000000000004,115,0.5,365,4,100000,99900,100
78653,1.5000000000000004,4.700000000000003,137,0.1,365,4,100000,99900,100
31738,1.3000000000000005,5.000000000000004,110,0.2,365,4,100000,99900,100
36219,1.4000000000000004,3.100000000000002,99,0.4,365,4,100000,99900,100
75837,1.5000000000000004,4.500000000000004,121,0.4,365,4,100000,99900,100
30794,1.3000000000000005,4.900000000000004,137,0.8,365,4,100000,99900,100
96358,1.7000000000000006,4.3000000000000025,70,0.6,365,4,100000,99900,100
70288,1.5000000000000004,4.100000000000003,90,0.3,365,4,100000,99900,100
55442,1.4000000000000004,4.600000000000003,108,0.2,365,4,100000,99900,100
92956,1.6000000000000003,4.800000000000003,124,0.6,365,4,100000,99900,100
34990,1.4000000000000004,3.0000000000000018,85,0.7000000000000001,365,4,100000,99900,100
14223,1.3000000000000005,3.500000000000002,125,0.4,365,4,100000,99900,100
22479,1.3000000000000005,4.200000000000003,121,0.7000000000000001,365,4,100000,99900,100
6837,1.3000000000000005,2.9000000000000017,103,0.4,365,4,100000,99900,100
61763,1.5000000000000004,3.200000000000002,82,0.4,365,4,100000,99900,100
68169,1.5000000000000004,3.9000000000000026,135,0.5,365,4,100000,99900,100
20609,1.3000000000000005,4.000000000000003,182,0.3,365,4,100000,99900,100
91463,1.6000000000000003,4.700000000000003,89,0.2,365,4,100000,99900,100
35216,1.4000000000000004,3.0000000000000018,116,0.4,365,4,100000,99900,100
84385,1.6000000000000003,4.000000000000003,120,0.3,365,4,100000,99900,100
91750,1.6000000000000003,4.700000000000003,125,0.1,365,4,100000,99900,100
26185,1.3000000000000005,4.500000000000004,145,0.1,365,4,100000,99900,100
53211,1.4000000000000004,4.400000000000003,148,0.2,365,4,100000,99900,100
89061,1.6000000000000003,4.500000000000004,77,0.3,365,4,100000,99900,100
76977,1.5000000000000004,4.600000000000003,95,0.7000000000000001,365,4,100000,99900,100
60618,1.4000000000000004,5.000000000000004,119,0.6,365,4,100000,99900,100
61787,1.5000000000000004,3.200000000000002,86,0.3,365,4,100000,99900,100
38770,1.4000000000000004,3.300000000000002,113,0.5,365,4,100000,99900,100
44082,1.4000000000000004,3.7000000000000015,132,0.1,365,4,100000,99900,100
43917,1.4000000000000004,3.7000000000000015,111,0.4,365,4,100000,99900,100
32012,1.3000000000000005,5.000000000000004,144,0.6,365,4,100000,99900,100
66600,1.5000000000000004,3.8000000000000025,86,0.7000000000000001,365,4,100000,99900,100
78392,1.5000000000000004,4.700000000000003,104,0.4,365,4,100000,99900,100
69502,1.5000000000000004,4.000000000000003,149,0.3,365,4,100000,99900,100
8418,1.3000000000000005,3.0000000000000018,150,0.3,365,4,100000,99900,100
46758,1.4000000000000004,3.9000000000000026,143,0.8,365,4,100000,99900,100
37577,1.4000000000000004,3.200000000000002,119,0.8,365,4,100000,99900,100
75841,1.5000000000000004,4.500000000000004,121,0.8,365,4,100000,99900,100
23747,1.3000000000000005,4.3000000000000025,133,0.5,365,4,100000,99900,100
8134,1.3000000000000005,3.0000000000000018,114,0.6,365,4,100000,99900,100
88026,1.6000000000000003,4.400000000000003,86,0.7000000000000001,365,4,100000,99900,100
36575,1.4000000000000004,3.100000000000002,144,0.1,365,4,100000,99900,100
22466,1.3000000000000005,4.200000000000003,120,0.2,365,4,100000,99900,100
36202,1.4000000000000004,3.100000000000002,96,0.8,365,4,100000,99900,100
36455,1.4000000000000004,3.100000000000002,129,0.1,365,4,100000,99900,100
76878,1.5000000000000004,4.600000000000003,82,0.7000000000000001,365,4,100000,99900,100
21487,1.3000000000000005,4.100000000000003,144,0.6,365,4,100000,99900,100
94078,1.6000000000000003,4.900000000000004,111,0.3,365,4,100000,99900,100
41343,1.4000000000000004,3.500000000000002,113,0.1,365,4,100000,99900,100
86024,1.6000000000000003,4.200000000000003,100,0.2,365,4,100000,99900,100
21524,1.3000000000000005,4.100000000000003,149,0.3,365,4,100000,99900,100
55691,1.4000000000000004,4.600000000000003,139,0.3,365,4,100000,99900,100
86131,1.6000000000000003,4.200000000000003,113,0.5,365,4,100000,99900,100
21311,1.3000000000000005,4.100000000000003,122,0.5,365,4,100000,99900,100
15569,1.3000000000000005,3.6000000000000023,144,0.8,365,4,100000,99900,100
36227,1.4000000000000004,3.100000000000002,100,0.5,365,4,100000,99900,100
30813,1.3000000000000005,4.900000000000004,140,0.3,365,4,100000,99900,100
40149,1.4000000000000004,3.400000000000002,125,0.8,365,4,100000,99900,100
6883,1.3000000000000005,2.9000000000000017,109,0.3,365,4,100000,99900,100
74562,1.5000000000000004,4.400000000000003,130,0.5,365,4,100000,99900,100
52194,1.4000000000000004,4.3000000000000025,181,0.1,365,4,100000,99900,100
54060,1.4000000000000004,4.500000000000004,94,0.7000000000000001,365,4,100000,99900,100
60541,1.4000000000000004,5.000000000000004,110,0.1,365,4,100000,99900,100
18212,1.3000000000000005,3.8000000000000025,178,0.5,365,4,100000,99900,100
94093,1.6000000000000003,4.900000000000004,113,0.2,365,4,100000,99900,100
59404,1.4000000000000004,4.900000000000004,126,0.3,365,4,100000,99900,100
17908,1.3000000000000005,3.8000000000000025,140,0.5,365,4,100000,99900,100
36371,1.4000000000000004,3.100000000000002,118,0.5,365,4,100000,99900,100
65728,1.5000000000000004,3.7000000000000015,121,0.8,365,4,100000,99900,100
23832,1.3000000000000005,4.3000000000000025,144,0.2,365,4,100000,99900,100
70690,1.5000000000000004,4.100000000000003,140,0.5,365,4,100000,99900,100
49604,1.4000000000000004,4.100000000000003,178,0.1,365,4,100000,99900,100
71837,1.5000000000000004,4.200000000000003,123,0.1,365,4,100000,99900,100
95319,1.6000000000000003,5.000000000000004,108,0.5,365,4,100000,99900,100
7003,1.3000000000000005,2.9000000000000017,124,0.4,365,4,100000,99900,100
16947,1.3000000000000005,3.7000000000000015,168,0.3,365,4,100000,99900,100
74343,1.5000000000000004,4.400000000000003,103,0.2,365,4,100000,99900,100
91665,1.6000000000000003,4.700000000000003,114,0.4,365,4,100000,99900,100
45384,1.4000000000000004,3.8000000000000025,133,0.4,365,4,100000,99900,100
58234,1.4000000000000004,4.800000000000003,138,0.7000000000000001,365,4,100000,99900,100
5719,1.3000000000000005,2.8000000000000016,115,0.6,365,4,100000,99900,100
56836,1.4000000000000004,4.700000000000003,123,0.2,365,4,100000,99900,100
41383,1.4000000000000004,3.500000000000002,118,0.1,365,4,100000,99900,100
11676,1.3000000000000005,3.300000000000002,106,0.2,365,4,100000,99900,100
86129,1.6000000000000003,4.200000000000003,113,0.3,365,4,100000,99900,100
58036,1.4000000000000004,4.800000000000003,114,0.1,365,4,100000,99900,100
82448,1.5000000000000004,5.000000000000004,107,0.6,365,4,100000,99900,100
18122,1.3000000000000005,3.8000000000000025,167,0.3,365,4,100000,99900,100
35023,1.4000000000000004,3.0000000000000018,90,0.5,365,4,100000,99900,100
40264,1.4000000000000004,3.400000000000002,140,0.3,365,4,100000,99900,100
37750,1.4000000000000004,3.200000000000002,141,0.5,365,4,100000,99900,100
30556,1.3000000000000005,4.900000000000004,107,0.6,365,4,100000,99900,100
84150,1.6000000000000003,4.000000000000003,81,0.8,365,4,100000,99900,100
77211,1.5000000000000004,4.600000000000003,125,0.1,365,4,100000,99900,100
